mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time_ms
tadSyncid2id4.xml,tadSyncid5id3.xml,tadSyncid5id310,TIMEOUT,10,10,5
tadSyncid5id3.xml,tadSyncid2id4.xml,tadSyncid2id410,PASSED,10,10,5
tadSyncid2id4.xml,tmi13.xml,tmi139,PASSED,10,10,5
tmi13.xml,tadSyncid2id4.xml,tadSyncid2id41,PASSED,10,10,27
tadSyncid2id4.xml,tadSyncid5id1.xml,tadSyncid5id18,PASSED,10,10,5
tadSyncid5id1.xml,tadSyncid2id4.xml,tadSyncid2id47,PASSED,10,10,5
tadSyncid2id4.xml,tmi6.xml,tmi61,PASSED,10,10,5
tmi6.xml,tadSyncid2id4.xml,tadSyncid2id45,PASSED,10,10,27
tadSyncid2id4.xml,tadSyncid5id5.xml,tadSyncid5id59,TIMEOUT,10,10,5
tadSyncid5id5.xml,tadSyncid2id4.xml,tadSyncid2id48,PASSED,10,10,5
tadSyncid2id4.xml,ccn1.xml,ccn19,PASSED,10,10,4
ccn1.xml,tadSyncid2id4.xml,tadSyncid2id48,PASSED,10,10,27
tadSyncid2id4.xml,cxs2.xml,cxs210,PASSED,10,10,5
cxs2.xml,tadSyncid2id4.xml,tadSyncid2id41,FAILED,10,1,4
tadSyncid2id4.xml,tadSyncid2id1.xml,tadSyncid2id11,PASSED,10,10,6
tadSyncid2id1.xml,tadSyncid2id4.xml,tadSyncid2id41,PASSED,10,10,5
tadSyncid2id4.xml,tadSyncid4id4.xml,tadSyncid4id49,TIMEOUT,10,10,5
tadSyncid4id4.xml,tadSyncid2id4.xml,tadSyncid2id410,PASSED,10,10,5
tadSyncid2id4.xml,tmi2.xml,tmi27,PASSED,10,10,5
tmi2.xml,tadSyncid2id4.xml,tadSyncid2id44,PASSED,10,10,27
tadSyncid2id4.xml,tadSyncid1id0.xml,tadSyncid1id08,PASSED,10,10,4
tadSyncid1id0.xml,tadSyncid2id4.xml,tadSyncid2id45,PASSED,10,10,26
tadSyncid2id4.xml,tadSyncid0id2.xml,tadSyncid0id23,PASSED,10,10,4
