mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time
tadSyncid5id2.xml,ccn2.xml,Template1,TIMEOUT,1,1,181
ccn2.xml,tmi11.xml,Template1,TIMEOUT,1,1,496
tmi11.xml,ccn2.xml,Template1,TIMEOUT,1,1,516
tadSyncid3id4.xml,tadSyncid2id4.xml,Template1,TIMEOUT,2,2,469
tadSyncid2id4.xml,tadSyncid3id4.xml,Template1,TIMEOUT,2,2,150
smiTemplateid4.xml,tadSyncid3id4.xml,Template1,FAILED,4,2,8
tadSyncid3id4.xml,tadSyncid0id0.xml,Template2,TIMEOUT,3,3,472
tadSyncid0id0.xml,tadSyncid3id4.xml,Template2,TIMEOUT,3,3,463
tadSyncid3id4.xml,tadSyncid3id0.xml,Template1,TIMEOUT,2,2,477
tadSyncid3id0.xml,tadSyncid3id4.xml,Template2,TIMEOUT,2,2,502
tmi4.xml,tadSyncid3id4.xml,Template5,FAILED,4,2,10
tadSyncid3id4.xml,tadSyncid0id3.xml,Template1,FAILED,3,1,8
tadSyncid0id3.xml,tadSyncid3id4.xml,Template2,TIMEOUT,3,3,550
tadSyncid3id4.xml,tadSyncid0id4.xml,Template2,TIMEOUT,2,2,546
tadSyncid0id4.xml,tadSyncid3id4.xml,Template1,TIMEOUT,2,2,576
tadSyncid3id4.xml,tadSyncid3id2.xml,Template2,TIMEOUT,2,2,593
tadSyncid3id2.xml,tadSyncid3id4.xml,Template1,TIMEOUT,2,2,578
tadSyncid3id4.xml,tadSyncid5id0.xml,Template1,FAILED,3,2,8
